[34mINFO:   [0m Using cached SIF image
(1, 3, 6, .85, 0)
(1, 3, 6, .9, 0)
(1, 3, 6, .95, 0)
(1, 3, 6, 1, 0)
(1, 3, 7, 0, 1)
(1, 3, 7, .05, 1)
(1, 3, 7, .1, .288505)
(1, 3, 7, .15, .288505)
(1, 3, 7, .2, .0300526)
(1, 3, 7, .25, .0300526)
(1, 3, 7, .3, 0)
(1, 3, 7, .35, 0)
(1, 3, 7, .4, 0)
(1, 3, 7, .45, 0)
(1, 3, 7, .5, 0)
(1, 3, 7, .55, 0)
(1, 3, 7, .6, 0)
(1, 3, 7, .65, 0)
(1, 3, 7, .7, 0)
(1, 3, 7, .75, 0)
(1, 3, 7, .8, 0)
(1, 3, 7, .85, 0)
(1, 3, 7, .9, 0)
(1, 3, 7, .95, 0)
(1, 3, 7, 1, 0)
(1, 3, 8, 0, 1)
(1, 3, 8, .05, 1)
(1, 3, 8, .1, .252442)
(1, 3, 8, .15, .252442)
(1, 3, 8, .2, .0150263)
(1, 3, 8, .25, .0150263)
(1, 3, 8, .3, 0)
(1, 3, 8, .35, 0)
(1, 3, 8, .4, 0)
(1, 3, 8, .45, 0)
(1, 3, 8, .5, 0)
(1, 3, 8, .55, 0)
(1, 3, 8, .6, 0)
(1, 3, 8, .65, 0)
(1, 3, 8, .7, 0)
(1, 3, 8, .75, 0)
(1, 3, 8, .8, 0)
(1, 3, 8, .85, 0)
(1, 3, 8, .9, 0)
(1, 3, 8, .95, 0)
(1, 3, 8, 1, 0)
(1, 3, 9, 0, 1)
(1, 3, 9, .05, 1)
(1, 3, 9, .1, .216379)
(1, 3, 9, .15, .216379)
(1, 3, 9, .2, .00375657)
(1, 3, 9, .25, .00375657)
(1, 3, 9, .3, 0)
(1, 3, 9, .35, 0)
(1, 3, 9, .4, 0)
(1, 3, 9, .45, 0)
(1, 3, 9, .5, 0)
(1, 3, 9, .55, 0)
(1, 3, 9, .6, 0)
(1, 3, 9, .65, 0)
(1, 3, 9, .7, 0)
(1, 3, 9, .75, 0)
(1, 3, 9, .8, 0)
(1, 3, 9, .85, 0)
(1, 3, 9, .9, 0)
(1, 3, 9, .95, 0)
(1, 3, 9, 1, 0)
(1, 3, 10, 0, 1)
(1, 3, 10, .05, 1)
(1, 3, 10, .1, .180316)
(1, 3, 10, .15, .180316)
(1, 3, 10, .2, 0)
(1, 3, 10, .25, 0)
(1, 3, 10, .3, 0)
(1, 3, 10, .35, 0)
(1, 3, 10, .4, 0)
(1, 3, 10, .45, 0)
(1, 3, 10, .5, 0)
(1, 3, 10, .55, 0)
(1, 3, 10, .6, 0)
(1, 3, 10, .65, 0)
(1, 3, 10, .7, 0)
(1, 3, 10, .75, 0)
(1, 3, 10, .8, 0)
(1, 3, 10, .85, 0)
(1, 3, 10, .9, 0)
(1, 3, 10, .95, 0)
(1, 3, 10, 1, 0)
(1, 3, 11, 0, 1)
(1, 3, 11, .05, 1)
(1, 3, 11, .1, 0)
(1, 3, 11, .15, 0)
(1, 3, 11, .2, 0)
(1, 3, 11, .25, 0)
(1, 3, 11, .3, 0)
(1, 3, 11, .35, 0)
(1, 3, 11, .4, 0)
(1, 3, 11, .45, 0)
(1, 3, 11, .5, 0)
(1, 3, 11, .55, 0)
(1, 3, 11, .6, 0)
(1, 3, 11, .65, 0)
(1, 3, 11, .7, 0)
(1, 3, 11, .75, 0)
(1, 3, 11, .8, 0)
(1, 3, 11, .85, 0)
(1, 3, 11, .9, 0)
(1, 3, 11, .95, 0)
(1, 3, 11, 1, 0)
(1, 4, 1, 0, 1)
(1, 4, 1, .05, 1)
(1, 4, 1, .1, .540947)
(1, 4, 1, .15, .540947)
(1, 4, 1, .2, .243426)
(1, 4, 1, .25, .243426)
(1, 4, 1, .3, .0721262)
(1, 4, 1, .35, .0721262)
(1, 4, 1, .4, .0052592)
(1, 4, 1, .45, .0052592)
(1, 4, 1, .5, 0)
(1, 4, 1, .55, 0)
(1, 4, 1, .6, 0)
(1, 4, 1, .65, 0)
(1, 4, 1, .7, 0)
(1, 4, 1, .75, 0)
(1, 4, 1, .8, 0)
(1, 4, 1, .85, 0)
(1, 4, 1, .9, 0)
(1, 4, 1, .95, 0)
(1, 4, 1, 1, 0)
(1, 4, 2, 0, 1)
(1, 4, 2, .05, 1)
(1, 4, 2, .1, .486852)
(1, 4, 2, .15, .486852)
(1, 4, 2, .2, .191585)
(1, 4, 2, .25, .191585)
(1, 4, 2, .3, .0450789)
(1, 4, 2, .35, .0450789)
(1, 4, 2, .4, .00225394)
(1, 4, 2, .45, .00225394)
(1, 4, 2, .5, 0)
(1, 4, 2, .55, 0)
(1, 4, 2, .6, 0)
(1, 4, 2, .65, 0)
(1, 4, 2, .7, 0)
(1, 4, 2, .75, 0)
(1, 4, 2, .8, 0)
(1, 4, 2, .85, 0)
(1, 4, 2, .9, 0)
(1, 4, 2, .95, 0)
(1, 4, 2, 1, 0)
(1, 4, 3, 0, 1)
(1, 4, 3, .05, 1)
